wavelength,bc01,bc02,bc03,bc04,bc05,bc06,bc07,bc08,bc09,bc10,bc11,bc12,ec01,ec02,ec03,ec04,ec05,ec06,ec07,ec08,lm01,lm02,lm03,lm04,lm05,pa01,pa02,pa03,pa04,pa05,pa06,se01,se02,se03,se04,se05,sa01,sa02,sa03,sa04,sa05,sa06,sa07,sa08,sa09,sa10,sa11
485.7012,5.396853,4.606526,8.842626884,5.231126,4.977421,7.349793,12.90661,11.58283,8.290803,-0.6452,0.829517,6.486173,10.98307,1.311207,13.36734,14.89952,6.93477,24.05233,10.06986,11.55622,6.200122,10.25564,11.03822,12.74597,21.04795,6.94636,27.85519,12.45089,7.619724,9.224734,7.213931,10.93329,9.668793,10.18298,20.36583,10.83519,9.181919,23.61742,16.29263,26.54933,9.561286,18.37894,16.20519,15.33145,10.6863,13.06226,13.44763
486.0881,9.882817,4.606701,12.39293046,6.204588,6.968059,7.840082,15.24894,17.92309,12.99333,7.855699,7.781397,7.385722,13.14098,4.851661,13.49826,17.70498,10.40177,29.33631,10.98192,14.38312,10.55173,12.27091,11.9478,14.10534,20.55611,9.324691,37.38892,12.38998,14.38006,11.22485,10.02953,12.41245,11.90526,9.607252,22.32238,14.22875,11.30095,31.7983,17.04557,31.10791,10.97848,21.18042,20.53599,16.57296,24.44637,9.904002,14.84774
486.475,13.19977,8.154793,15.36238574,11.55829,8.896471,13.231,17.65125,22.43562,16.70628,-2.87179,10.01442,7.643108,16.73693,5.900907,22.84308,20.51055,10.82109,34.12314,28.40243,17.02148,0.319064,15.65026,19.22062,18.95842,26.34334,8.699084,38.2471,15.31607,15.77179,12.25744,12.90323,12.799,15.32546,13.19406,26.09994,19.88549,13.06707,35.49004,21.24481,36.75958,12.39501,30.98415,21.78302,22.71929,22.33932,14.21818,20.20295
486.8619,13.85032,9.587266,17.04144777,11.55862,11.38603,16.2932,20.71329,30.11882,18.31596,5.626266,9.377251,11.6254,22.49111,9.047805,25.24597,26.06265,14.5274,40.58935,6.017435,19.72264,9.016834,19.44588,23.89667,25.62435,33.36073,13.89436,45.32784,17.37123,18.62242,15.35432,13.60768,18.4592,15.26141,16.0766,32.30604,21.07662,16.458,38.9993,23.81446,44.23584,17.47169,34.25257,26.04919,27.12718,22.27244,20.11221,21.66408
487.2487,17.1679,11.08133,22.72262625,15.93909,12.44409,16.66133,30.26065,34.02262,25.12219,4.923217,10.97114,13.1668,25.4348,7.474894,32.06099,29.74522,19.01235,50.72358,28.61307,26.7582,-4.22053,25.4354,28.05376,28.79542,40.00898,14.01984,62.11576,23.47339,28.7615,14.77446,17.53793,23.21994,20.19435,18.12626,35.41012,25.48367,16.59979,43.48987,27.70248,53.0471,21.07331,36.93879,31.955,30.72816,28.92868,21.14594,27.50649
487.6354,22.56487,10.64581,28.78985649,21.77968,13.37789,18.13319,34.16428,42.31624,26.36092,16.29237,16.90382,23.57192,31.90783,10.29482,40.30453,33.54398,24.69297,56.69439,31.12341,31.09269,16.75237,26.68084,32.4048,39.66708,55.89385,14.45801,68.39775,31.75497,32.40666,19.54909,21.17522,26.88674,23.74713,23.82723,47.88985,30.12951,19.14368,53.02637,38.294,67.0867,26.91753,45.92571,40.35493,38.92317,39.35555,21.14686,32.86222
488.0221,27.57275,15.06692,32.60051719,21.29401,14.43574,22.54428,46.53412,52.25782,34.77856,18.28424,21.11446,22.67407,43.22217,12.7214,49.13308,42.01968,33.84171,71.30539,45.88666,39.57516,14.51448,32.84831,41.17502,44.84702,67.83999,21.46899,87.64444,36.67624,37.77637,28.25946,27.39396,34.60612,29.80003,33.62986,58.2106,39.89586,21.54536,63.79366,42.7454,81.25122,34.8883,56.37538,51.77415,43.39566,58.30176,30.50518,38.28121
488.4088,34.33721,18.6166,46.54711013,28.10858,15.43237,30.38605,55.00677,67.20292,45.05127,13.95224,27.36691,26.40079,55.25658,15.54202,63.41628,49.03623,40.48148,92.20157,51.83474,43.91304,20.71903,39.01475,47.93203,52.03379,83.60449,24.53757,105.641,44.27498,46.72625,37.61734,32.43973,41.36463,36.11878,39.84492,76.56404,45.37694,29.03474,73.64119,50.83401,96.75497,38.25523,62.74044,63.45931,58.54825,52.16101,37.07108,46.0742
488.7954,38.50458,25.59128,51.71610974,32.97876,16.86434,33.32931,71.16599,78.61411,58.30015,18.99675,30.68744,32.69848,61.54074,20.59212,75.88599,60.73072,45.74644,107.6314,78.35849,58.49263,22.38801,47.3801,69.88927,67.5725,104.302,33.80298,129.2403,50.75781,57.86599,42.71717,38.66105,52.62417,47.70048,47.60022,97.48469,57.05434,34.61724,90.87721,58.92647,118.6496,47.82255,75.82328,78.16717,65.87956,67.46591,41.93556,54.66022
489.182,50.99501,32.5683,67.28326943,40.28366,27.38273,47.0561,86.00745,94.05511,74.27514,26.20612,44.59978,39.89609,74.62942,25.84066,93.10135,75.70056,59.20598,136.0013,84.29656,68.42498,39.65051,65.59123,81.84777,88.80978,122.4214,40.00415,159.4203,65.64888,72.19028,55.62652,50.8678,62.92528,56.65344,58.81727,117.4662,72.66286,45.36084,116.4894,74.41804,147.3567,57.62771,94.0417,92.22226,83.27471,75.71898,55.07143,69.03253
489.5685,53.80435,37.49457,82.14953007,51.48669,32.86386,53.43531,103.9234,116.6433,90.13448,42.56728,45.37214,47.48601,91.58972,26.894,116.8844,93.4263,71.65658,169.3644,106.3506,86.7249,33.64537,77.82261,96.80814,105.463,155.9531,54.97697,197.398,78.55597,90.56651,64.41219,62.61289,81.40537,68.24663,73.63275,141.7821,88.87886,56.60447,141.1337,90.92469,179.7935,71.92853,120.9756,115.3505,102.6682,115.0991,70.15547,85.60482
489.955,68.39028,44.47953,101.802578,66.59173,41.3353,64.72116,130.5067,147.9728,109.3448,45.03285,56.74414,60.35151,114.1167,36.87187,142.8914,117.3632,86.50824,204.7429,118.1295,107.3612,51.9498,94.03717,120.3548,122.5231,188.0258,65.63483,241.9696,98.57697,108.289,80.3685,78.05933,96.48348,88.79983,89.09562,175.9646,111.181,65.23937,175.6481,113.0858,218.9396,87.3589,151.5462,142.8292,130.5296,122.8015,83.79373,107.0605
490.3414,87.67626,48.47973,115.7834171,83.1695,53.80075,82.02283,162.5147,172.4256,130.6721,49.61203,79.35657,73.09315,130.9047,41.08361,166.8341,146.4079,109.9887,247.5513,152.275,132.0312,55.65687,109.3171,144.3074,152.1496,229.9874,76.11269,297.3796,116.9878,130.0708,101.1098,90.70254,118.5865,106.1984,101.3633,218.1365,133.1462,79.88888,216.0908,134.6314,267.1859,110.2427,187.8649,181.6134,154.2947,155.1372,108.1398,137.2986
490.7278,106.9603,66.43635,134.9383495,86.11244,71.68628,96.75529,183.2366,213.8081,162.4249,77.88367,91.89439,82.88029,155.5473,51.0667,194.6839,172.1947,134.8543,295.6123,178.6052,154.1422,82.79617,134.3941,173.344,174.9408,266.0509,95.9301,352.6529,136.4602,154.5168,120.7667,114.2716,138.6447,124.1377,124.9812,270.0595,161.3154,92.2825,260.0085,167.293,322.2765,129.6559,218.6563,204.2667,180.6912,203.3087,127.6364,159.2098
491.1141,126.2607,63.46388,160.3091316,118.288,78.74343,113.4664,220.3305,242.6939,192.7021,83.04916,113.7538,102.9682,182.3028,47.40376,233.9939,212.03,153.6272,354.2988,213.215,184.4333,93.04421,156.279,208.1204,220.1618,317.4366,107.6649,412.6886,173.4051,183.2191,135.7128,132.5631,161.8557,145.7639,145.9155,320.2584,195.2252,112.6636,298.0198,194.4388,379.8302,148.5994,265.1863,251.2389,216.5512,230.2966,152.494,182.2213
491.5004,147.4399,79.4288,194.0066814,136.3463,92.71616,134.4633,261.7637,290.6288,221.9944,111.2138,127.6928,127.6806,217.2298,57.91409,280.3777,253.7578,175.691,420.2042,246.2756,215.1031,107.9071,194.4431,253.9641,257.4826,369.319,125.0362,474.2688,200.3701,216.7158,165.2678,154.2032,184.5554,166.3414,167.6126,373.848,227.2325,125.6913,343.9156,218.576,435.9342,183.1589,305.7621,291.118,266.4654,269.2485,170.0519,216.8133
491.8867,164.8395,95.39298,217.1625668,161.2232,95.65474,156.0719,311.3718,340.061,266.154,117.2062,150.708,155.1023,252.5552,74.19971,318.884,290.3237,207.2831,480.0784,279.8822,245.8936,137.6027,220.6042,297.2025,299.5406,438.9714,139.8343,546.4716,225.8276,255.2999,196.8215,181.4824,218.6502,192.6965,203.0361,441.0804,264.4839,142.7491,384.8602,253.2428,511.818,204.946,356.8006,336.9112,303.8126,301.1055,201.7153,256.8923
492.2729,195.3903,110.9088,261.3286123,186.0886,102.6948,182.2159,348.4669,396.9706,312.4258,132.1018,173.7065,175.048,294.2868,77.34493,366.5504,327.8063,234.664,550.5352,353.3524,292.2123,155.01,258.6436,336.0139,351.4423,498.2572,167.7282,610.6039,254.8287,293.5683,235.6046,214.8665,252.1522,225.3746,236.4606,506.9665,300.7684,158.0225,429.2529,279.4225,573.7741,242.808,395.4854,383.7424,344.1399,358.0072,224.1219,290.061
492.6591,216.2148,137.7768,289.1909325,206.0791,122.567,195.3447,406.4855,446.195,354.2261,155.5818,205.4023,199.7456,337.25,93.09275,410.9702,351.7073,270.5429,620.744,401.0206,331.9937,167.3124,284.3067,388.347,401.2556,576.7657,184.2576,677.9315,284.6923,330.9563,273.2855,243.5434,290.2788,250.665,263.0795,591.9059,343.2595,186.2348,456.8557,302.4414,648.0705,276.8858,446.5055,439.5112,397.2612,393.9306,250.4277,321.2802
493.0452,249.555,157.7064,326.9314806,225.5666,116.1384,219.0133,465.5791,513.8331,406.6737,177.7243,234.1318,232.7991,383.883,109.8888,469.7397,380.2724,304.1437,686.6803,442.2709,371.7482,229.2333,325.1721,447.1605,460.4731,664.6695,198.9699,744.3287,315.609,367.0707,318.3359,264.2127,334.0816,275.943,290.7748,674.2841,378.566,209.418,495.788,326.0316,723.6351,309.5265,491.2273,501.1788,438.1832,455.2352,284.4917,363.2062
493.4312,293.8194,185.1193,365.7799775,267.9601,129.519,242.5606,529.3645,574.9432,454.7913,203.0713,262.8722,269.8453,437.84,125.101,529.3671,425.2257,338.0869,774.4503,490.4642,423.0339,221.5815,364.5986,510.156,521.0888,751.5652,227.2833,818.0629,340.0309,418.5757,369.0075,303.2226,370.5976,312.8171,330.7858,766.2698,430.1112,239.8875,541.6283,370.2085,817.235,351.1555,540.996,556.8019,494.9165,490.1027,314.6717,407.5213
493.8173,328.2045,205.0606,411.7587053,293.2924,140.4699,265.975,599.6618,649.5672,505.3929,236.4498,292.3866,304.3175,489.2068,135.5963,577.7003,469.7185,384.0765,867.081,559.9153,471.9363,265.0987,412.4634,578.3712,582.8883,848.8636,253.5995,911.0776,385.0067,470.6142,417.6116,339.8776,420.1434,352.8697,358.5687,858.6814,476.408,263.1489,594.3984,407.44,901.0778,397.8196,595.2756,625.3658,555.6376,556.2145,344.8564,448.0698
494.2032,364.1573,229.9959,461.4495233,326.4416,153.9756,294.0652,674.8125,736.8155,568.4058,252.4476,325.102,343.4396,552.1229,156.0764,640.9659,502.5173,420.0679,973.984,605.961,529.357,285.5697,462.0179,647.6464,672.0907,958.1572,278.1717,1007.325,426.8709,517.367,475.0248,387.8224,460.8868,393.4636,401.1189,971.9474,536.5547,298.8109,655.0857,446.5671,994.7244,460.7558,655.3676,699.0642,629.3536,622.9293,378.9497,501.2585
494.5892,412.132,257.4408,499.3152186,364.473,163.4413,320.0867,766.8466,811.6901,626.9967,293.8367,369.6017,381.0451,623.9962,169.7352,708.7404,560.6337,474.2481,1062.827,681.0635,589.8407,318.3586,525.2709,728.4196,751.0897,1062.448,307.5832,1114.197,472.3836,578.4885,527.8057,421.2302,508.3576,428.2903,444.8464,1082.313,592.4637,333.3492,713.8492,496.8991,1103.043,508.1088,729.8425,775.9726,685.6595,679.339,423.2977,558.8775
494.9751,445.0005,275.4754,558.8936281,394.7275,179.3363,364.168,847.8397,895.897,694.1702,322.3329,408.3769,424.3224,672.2988,186.0281,779.3483,619.1583,513.5354,1192.024,761.5591,649.8354,364.4237,574.7581,799.8723,828.9723,1173.595,346.9214,1241.676,519.8423,639.9799,598.74,468.2964,567.7101,476.8286,493.6526,1206.524,643.1388,365.4877,786.9312,550.7074,1228.301,571.5808,808.5555,870.7,775.8775,754.5341,473.5145,625.3067
495.3609,500.8465,307.883,608.5848558,441.5965,199.7836,400.0358,938.5294,989.4721,770.5773,350.7546,458.6754,475.8874,742.6735,209.684,854.6343,683.5639,578.3109,1298.923,841.6928,707.8684,388.02,632.3754,894.7989,916.8955,1289.348,381.4531,1352.735,562.3581,703.8306,664.5246,517.8518,610.1409,519.6036,543.0299,1340.389,718.3286,414.8616,869.4714,601.5572,1350.38,622.7961,893.4036,957.839,857.1786,848.8554,530.1055,688.8442
495.7467,536.909,339.3688,670.3061637,484.5891,224.2396,434.9639,1029.75,1086.998,854.244,386.4305,505.1796,518.1949,803.1167,220.2215,928.9754,742.7313,625.3848,1425.346,924.7554,780.9369,438.7191,687.6687,987.7075,1004.284,1421.932,421.7148,1482.616,611.3995,775.1609,720.0042,562.0289,673.0428,561.3697,586.7913,1471.619,784.2404,443.0953,947.1177,650.424,1485.167,694.4054,984.6951,1057.927,958.9662,941.2477,586.2433,764.0441
496.1324,581.8784,364.885,733.0900567,524.6928,240.7977,478.7707,1125.845,1174.769,946.1438,427.3786,553.8933,570.2251,866.7669,233.4044,1010.908,808.0558,679.7657,1563.299,1017.791,841.6915,488.9707,755.226,1083.805,1095.295,1559.517,455.8005,1614.793,662.9645,843.9003,787.9551,614.3809,730.0046,605.2551,642.902,1605.584,849.382,484.0342,1048.495,722.4649,1613.174,749.4836,1073.123,1160.832,1037.386,1020.729,640.9622,841.47
496.5181,625.8195,387.9301,796.9411781,577.0061,260.8014,526.5178,1239.313,1277.262,1031.242,480.4341,601.7396,623.5568,943.0153,247.6445,1097.301,890.2833,724.0255,1706.199,1093.85,919.4812,519.7435,827.3632,1179.94,1197.304,1681.78,487.6335,1750.602,730.526,920.8265,860.0754,669.5603,781.1642,669.2218,696.9791,1754.066,932.2202,528.9504,1129.142,790.9788,1756.472,828.747,1189.301,1257.576,1133.268,1126.678,696.2582,912.4537
496.9038,684.353,426.9489,861.816311,637.6562,296.7655,563.0922,1329.655,1377.789,1119.834,495.9682,647.9253,665.4137,1014.004,260.8282,1165.43,957.984,789.4048,1836.239,1177.889,994.1924,570.9864,898.4215,1271.636,1294.658,1823.279,523.7332,1888.671,790.5991,994.9304,934.7825,724.8681,843.827,712.0748,757.224,1905.863,1009.907,573.8833,1223.127,856.4847,1895.158,890.9554,1286.006,1379.994,1232.125,1230.181,763.1939,998.5163
497.2894,724.0973,453.4642,905.4421518,693.4067,321.2665,603.4733,1440.922,1478.796,1204.437,544.0162,709.3238,721.1919,1084.461,283.9902,1245.281,1042.098,843.7516,2001.534,1260.218,1068.447,606.8524,965.1909,1388.869,1399.307,1959.761,564.0316,2030.317,845.1751,1069.541,1003.293,782.2968,902.8277,762.8249,799.9841,2043.694,1099.807,619.2084,1321.02,924.5069,2042.074,944.1695,1384.808,1496.98,1339.443,1313.162,817.8811,1076.335
497.675,774.253,483.9607,986.8577981,732.5406,335.7795,656.5058,1536.719,1581.027,1303.918,565.0207,755.4727,782.6096,1164.853,303.9945,1313.336,1113.042,895.6768,2138.19,1372.764,1123.563,661.1371,1030.511,1456.235,1498.14,2090.759,599.798,2138.926,892.2094,1136.15,1075.383,838.8799,969.898,811.4707,853.4964,2196.997,1160.612,658.2248,1400.134,972.8625,2186.482,1028.152,1490.692,1597.713,1451.188,1419.186,883.3327,1150.747
498.0605,833.7715,522.4412,1042.349484,782.8891,353.2594,693.0547,1657.299,1688.467,1381.135,610.3604,818.7483,834.2183,1219.996,312.4044,1400.949,1173.169,961.021,2250.098,1441.053,1207.782,710.3017,1110.062,1583.015,1591.683,2215.25,638.4152,2271.746,946.21,1212.85,1165.621,882.258,1019.612,862.1675,911.114,2337.683,1230.968,703.8694,1490.064,1039.809,2312.3,1098.827,1590.671,1727.909,1540.489,1506.199,940.9951,1227.949
498.446,870.8517,539.4111,1092.615527,826.8496,378.217,729.8186,1764.33,1798.146,1468.63,666.5929,868.3055,889.3885,1286.19,327.1144,1475.47,1241.686,1021.52,2378.659,1525.199,1257.287,768.689,1165.778,1702.966,1686.842,2348.584,667.6385,2404.967,992.7108,1283.097,1236.081,942.5611,1068.598,904.9232,951.7301,2493.707,1305.577,746.7132,1558.702,1088.123,2443.892,1162.39,1678.655,1833.955,1649.171,1588.824,1009.795,1301.332
498.8314,926.1468,583.8478,1167.768544,876.1907,388.1225,773.1989,1878.079,1889.201,1537.099,696.2351,917.8626,949.7312,1363.835,349.1754,1533.302,1293.783,1065.631,2506.923,1645.002,1340.018,791.2281,1231.484,1792.163,1800.629,2492.728,698.5941,2508.867,1043.182,1365.93,1320.54,994.8338,1133.663,948.7355,1004.157,2636.562,1379.692,775.6095,1635.262,1159.57,2594.272,1227.345,1777.974,1933.927,1745.873,1691.232,1067.814,1382.463
499.2168,960.6289,598.834,1220.727245,920.6265,417.6248,808.49,1981.236,1998.833,1631.021,723.7142,970.7717,1006.484,1410.614,358.6421,1617.313,1359.474,1115.603,2637.907,1695.771,1409.648,875.7123,1306.105,1883.393,1889.997,2637.327,731.2899,2629.672,1097.189,1427.152,1396.725,1044.312,1188.468,992.0429,1054.063,2792.912,1448.094,822.1551,1700.951,1193.293,2725.313,1297.988,1861.02,2045.763,1846.563,1800.58,1110.289,1466.055
499.6021,1015.465,634.8118,1273.569211,964.6107,434.0949,859.6398,2086.243,2088.406,1716.002,763.7756,1015.868,1058.595,1482.047,376.5139,1681.123,1423.796,1164.598,2756.516,1792.093,1464.079,905.3926,1360.885,1983.514,1994.949,2768.571,759.5796,2764.171,1144.713,1511.238,1465.154,1096.597,1236.478,1035.367,1098.827,2936.239,1531.77,854.4411,1793.34,1270.845,2851.914,1382.393,1947.396,2171.16,1957.729,1903.976,1182.048,1534.429
499.9874,1070.345,661.8307,1340.993165,1018.343,446.0915,882.7723,2185.563,2188.232,1804.47,804.0071,1058.429,1106.088,1555.614,390.7406,1765.067,1479.645,1211.19,2887.548,1862.523,1530.254,941.2555,1439.596,2086.248,2094.191,2907.783,800.1215,2864.318,1191.256,1567.144,1542.912,1149.382,1278.363,1080.832,1139,3082.225,1595.879,891.3393,1867.964,1323.233,2983.352,1444.997,2047.464,2283.354,2061.421,1987.842,1233.382,1630.312
500.3727,1102.218,687.3394,1398.065927,1068.734,463.5763,924.6144,2272.31,2268.985,1883.634,838.4068,1114.824,1172.679,1628.112,407.5927,1831.809,1532.259,1257.326,3015.542,1932.579,1598.927,993.4623,1487.255,2179.045,2176.812,3043.231,837.9725,2979.968,1242.799,1650.749,1611.349,1189.95,1338.275,1119.437,1189.957,3222.078,1655.222,945.1789,1955.913,1394.241,3110.84,1498.114,2134.931,2400.277,2166.588,2104.056,1308.536,1709.535
500.7579,1150.834,713.3606,1458.246008,1107.865,479.0735,972.3766,2380.628,2356.569,1965.03,878.7879,1161.886,1207.831,1672.272,414.4427,1875.096,1601.3,1308.746,3118.603,2004.569,1662.524,1019.578,1561.924,2270.306,2277.591,3168.882,855.1537,3105.166,1288.854,1712.017,1685.512,1235.217,1381.258,1163.837,1223.431,3345.935,1714.544,982.7238,2047.291,1440.084,3258.69,1581.589,2242.742,2526.507,2276.223,2179.033,1367.204,1779.454
501.143,1202.534,749.8299,1496.156044,1146.973,505.4888,999.9255,2461.065,2441.675,2046.532,911.1835,1213.793,1267.679,1743.668,427.0535,1956.451,1653.399,1352.417,3240.033,2093.469,1731.659,1075.366,1624.311,2353.186,2376.249,3294.621,890.1827,3187.845,1326.354,1775.062,1744.073,1286.592,1431.938,1207.175,1284.648,3487.429,1784.361,1036.673,2114.454,1497.969,3354.647,1627.132,2333.264,2600.325,2384.301,2302.701,1433.542,1864.494
501.5281,1235.908,766.8113,1559.833911,1201.685,523.9555,1032.403,2553.012,2540.87,2104.646,946.0316,1260.776,1319.266,1781.954,434.9326,2004.304,1712.507,1394.666,3332.083,2145.991,1764.92,1122.424,1674.771,2465.707,2463.986,3405.919,916.9706,3293.346,1353.325,1829.662,1813,1322.883,1477.881,1232.468,1314.456,3610.393,1849.391,1051.377,2169.716,1530.67,3472.572,1700.61,2397.085,2712.266,2453.009,2392.593,1477.94,1919.694
501.9132,1272.931,792.7266,1600.263238,1241.236,530.406,1064.337,2657.032,2635.752,2170.668,975.3768,1289.532,1362.015,1837.554,456.4357,2053.804,1754.719,1450.325,3431.581,2221.094,1815.815,1148.537,1742.444,2528.717,2534.037,3534.926,945.4762,3381.481,1392.27,1888.162,1879.797,1374.285,1511.823,1261.993,1345.761,3728.211,1894.388,1102.837,2220.519,1582.96,3596.009,1758.882,2477.849,2809.194,2566.007,2477.615,1539.447,1991.47
502.2982,1318.779,817.6211,1647.876655,1272.445,537.4073,1102.653,2747.919,2681.685,2252.69,989.4292,1334.033,1413.633,1892.593,465.8414,2106.091,1787.51,1473.847,3520.621,2276.978,1885.271,1185.43,1800.348,2613.588,2603.551,3629.964,958.022,3457.751,1421.74,1922.705,1936.727,1405.775,1550.029,1294.628,1385.352,3842.099,1956.949,1115.854,2261.913,1645.855,3688.819,1818.062,2562.218,2911.219,2642.762,2559.905,1583.301,2059.733
502.6832,1339.56,838.5017,1685.612393,1303.136,531.9133,1119.764,2812.86,2760.276,2293.225,1016.149,1387.735,1456.869,1943.419,469.439,2151.859,1810.893,1514.097,3598.728,2353.741,1920.489,1231.551,1847.381,2687.5,2692.781,3732.374,976.8874,3508.447,1456.14,1981.67,1997.265,1445.621,1582.328,1324.649,1413.529,3951.115,1988.307,1142.256,2315.651,1680.472,3784.066,1863.965,2619.375,2987.985,2735.312,2632.218,1641.285,2132.449
503.0681,1379.65,873.362,1735.760493,1342.134,551.6915,1151.685,2884.523,2822.377,2351.395,1051.481,1406.629,1494.967,1985.316,475.1115,2190.272,1847.879,1543.243,3663.375,2401.32,1963.269,1268.886,1882.653,2755.175,2771.101,3838.689,991.77,3576.013,1475.552,2035.328,2062.888,1477.564,1628.829,1355.186,1435.552,4049.867,2047.984,1150.194,2362.472,1702.522,3855.007,1930.735,2675.481,3084.212,2804.96,2700.135,1701.251,2184.647
503.453,1423.456,878.7967,1764.197757,1370.873,557.6218,1180.226,2936.467,2916.109,2405.343,1087.6,1449.591,1531.895,2033.03,480.8482,2224.852,1873.609,1558.044,3747.545,2418.564,2009.022,1287.848,1928.628,2828.553,2828.125,3943.499,1009.776,3619.844,1515.476,2053.614,2129.694,1497.866,1650.943,1369.372,1487.433,4149.129,2080.069,1182.433,2431.03,1753.796,3927.148,1976.631,2726.906,3184.618,2885.915,2771.104,1729.957,2241.663
503.8378,1442.699,906.7305,1785.91712,1422.111,570.025,1187.982,3007.156,2951.754,2464.882,1108.117,1492.05,1564.449,2055.007,483.9647,2255.545,1887.143,1598.76,3814.097,2476.369,2047.28,1325.732,1975.695,2887.357,2891.903,4012.39,1030,3691.031,1532.929,2099.297,2177.3,1529.839,1692.204,1404.711,1505.385,4235.422,2111.082,1227.156,2464.547,1791.021,4016.985,2030.596,2793.936,3238.754,2968.613,2833.673,1775.48,2299.731
504.2226,1460.954,914.1999,1813.885746,1417.68,577.4814,1217.382,3082.664,3000.593,2498.107,1119.049,1514.372,1612.899,2088.592,492.884,2289.902,1916.669,1617.456,3879.148,2546.722,2089.114,1365.639,2017.18,2950.326,2946.35,4095.503,1045.059,3735.286,1565.389,2146.411,2205.239,1567.02,1709.753,1419.993,1532.601,4316.293,2150.24,1247.57,2514.38,1823.25,4094.658,2084.572,2852.549,3318.977,3049.684,2924.933,1819.793,2358.319
504.6074,1483.424,929.1812,1872.983258,1456.733,585.9513,1231.628,3132.666,3061.647,2541.789,1146.751,1548.69,1644.876,2119.569,500.7563,2336.268,1941.504,1651.044,3923.872,2574.69,2104.85,1404.015,2055.605,3023.199,3005.469,4184.978,1064.578,3812.361,1593.407,2190.207,2244.005,1587.252,1738.074,1444.287,1546.504,4389.463,2174.595,1296.818,2556.321,1874.516,4187.824,2127.207,2902.569,3406.736,3113.848,2978.556,1874.321,2419.961
504.9921,1523.643,946.6914,1888.090891,1484.584,595.4341,1253.819,3194.695,3119.776,2601.853,1135.162,1572.276,1671.726,2157.372,499.183,2358.492,1970.477,1652.008,3982.553,2529.585,2132.099,1416.437,2088.445,3070.042,3036.015,4237.539,1078.732,3857.039,1604.91,2211.504,2292.25,1609.868,1750.045,1460.685,1577.891,4455.878,2209.965,1302.033,2610.126,1916.798,4248.931,2158.963,2958.495,3500.257,3191.932,3041.136,1909.647,2465.869
505.3767,1540.333,967.1556,1910.885708,1508.509,606.3807,1270.048,3224.5,3146.626,2616.735,1199.758,1609.358,1708.335,2182.542,507.0523,2379.572,1991.698,1684.13,4039.182,2627.313,2156.294,1437.28,2116.035,3109.595,3092.605,4309.281,1088.746,3905.832,1621.375,2235.963,2317.034,1631.039,1771.693,1476.494,1595.338,4518.775,2242.443,1326.954,2654.512,1947.476,4301.328,2220.532,3020.013,3581.868,3251.588,3132.304,1950.627,2501.323
505.7613,1545.555,970.1692,1925.939394,1538.329,615.8757,1311.382,3275.935,3165.678,2657.432,1209.529,1633.767,1708.354,2198.304,507.5887,2392.085,2003.9,1695.664,4062.523,2681.954,2194.501,1464.89,2152.218,3162.17,3135.585,4389.334,1095.799,3934.999,1632.901,2264.165,2366.81,1645.213,1792.388,1491.827,1611.31,4576.014,2266.361,1353.638,2702.379,1981.724,4373.556,2262.225,3076.089,3617.911,3314.232,3171.911,1996.25,2559.982
506.1459,1567.498,986.6582,1943.505827,1554.931,617.8795,1312.854,3299.966,3191.616,2672.333,1228.286,1645.543,1741.894,2207.23,507.5807,2406.875,2038.622,1711.036,4106.228,2712.698,2209.116,1489.454,2177.901,3193.387,3181.29,4444.825,1111.316,3963.255,1650.895,2276.713,2385.46,1673.942,1792.832,1501.339,1614.904,4637.943,2292.17,1377.958,2733.954,2002.347,4421.072,2278.329,3115.982,3706.647,3400.71,3251.52,2039.611,2603.921
506.5304,1573.769,995.6583,1970.489549,1567.179,621.8753,1334.566,3352.83,3232.085,2721.589,1239.215,1657.345,1767.189,2219.832,516.5231,2419.128,2048.836,1722.569,4146.505,2729.458,2230.826,1498.613,2208.842,3230.335,3206.688,4495.853,1113.907,3996.521,1661.413,2300.344,2396.358,1680.555,1819.786,1507.152,1642.201,4667.543,2312.725,1399.614,2772.924,2037.595,4480.667,2311.504,3154.937,3740.771,3445.435,3289.189,2076.949,2638.59
506.9149,1597.286,993.204,1967.961309,1599.428,621.9604,1341.905,3376.375,3246.25,2744.418,1244.28,1685.545,1786.271,2252.919,508.661,2434.818,2040.505,1724.036,4158.841,2750.553,2238.463,1518.018,2242.158,3263.632,3223.798,4544.446,1128.293,4024.311,1665.925,2307.29,2424.334,1690.942,1820.296,1520.378,1623.683,4691.762,2310.821,1423.434,2804.013,2065.293,4511.171,2357.919,3187.282,3806.379,3502.57,3346.045,2106.315,2692.845
507.2993,1597.813,989.6843,2000.623149,1604.326,642.3479,1345.351,3414.811,3285.303,2762.158,1236.726,1696.331,1802.81,2246.102,514.4343,2444.466,2071.003,1734.584,4183.66,2778.137,2257.683,1549.342,2240.265,3265.718,3263.657,4573.407,1123.402,4046.63,1676.936,2322.713,2443.429,1694.242,1830.581,1536.247,1648.897,4715.457,2339.499,1436.439,2847.918,2100.022,4543.644,2361.249,3234.341,3866.199,3557.708,3396.432,2139.48,2717.8
